age,Position,short_passing,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Points-16/17,Start-16/17,Sub-16/17,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Points-15/16,Start-15/16,Sub-16/17.1,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,league_English Championship,league_English Premier League,league_French Ligue 1,league_French Ligue 2,league_German 2. Bundesliga,league_German Bundesliga,league_Italian Serie A,league_Italian Serie B,league_Spanish Primera Division,league_Spanish Segunda Division,league_Turkish Super Lig
33,Forward,57,31,68,23,75,50,21,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,Midfielder,82,79,75,84,57,68,78,16,9,94,37,1,2,3,0,0,0,5,0,0,0,0,87,38,0,1,3,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,Goalkeeper,33,34,33,18,11,38,13,69,77,43,22,14,0,0,4,1,0,0,1,0,39,0,12,6,30,0,0,2,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0
29,Midfielder,78,81,74,69,57,74,73,7,6,15,7,6,0,0,0,4,0,6,0,0,0,0,6,2,15,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Forward,67,54,75,38,65,66,20,8,10,52,11,23,1,3,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,Defender,70,68,76,73,68,70,74,10,7,41,18,9,2,1,1,2,0,6,0,0,48,0,60,32,1,2,4,3,6,0,3,0,0,62,0,0,1,0,0,0,0,0,0,0,0,0
30,Defender,73,75,58,74,31,49,78,10,8,95,30,0,1,3,11,5,1,1,0,0,34,0,59,28,4,0,0,7,8,0,3,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0
25,Defender,83,80,83,85,77,78,81,7,9,147,29,4,4,4,14,1,0,5,0,0,21,0,123,27,3,1,0,15,2,0,1,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0
34,Forward,59,48,68,35,74,58,30,10,15,9,2,7,0,0,0,1,0,0,0,0,0,0,14,3,13,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,Defender,62,54,66,65,48,46,59,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
22,Defender,73,62,72,76,39,50,71,15,6,4,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,Goalkeeper,50,51,42,30,12,68,13,85,90,116,35,0,0,0,14,2,0,0,0,0,29,0,111,34,0,0,0,15,0,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,0
21,Forward,63,61,68,18,56,47,23,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,Defender,61,57,59,57,44,46,57,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,Defender,77,62,69,74,45,39,78,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,56,18,17,2,1,5,2,0,4,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0
22,Midfielder,69,68,72,67,67,68,52,15,7,0,0,1,0,0,0,0,0,0,0,0,0,0,33,12,18,1,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,Midfielder,75,74,67,70,64,67,65,11,11,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,Defender,65,61,71,74,55,48,71,9,9,23,7,11,0,2,2,1,0,0,0,0,11,1,42,25,8,0,4,2,8,0,2,0,0,54,1,0,0,0,0,0,0,0,0,1,0,0
21,Defender,61,59,58,71,39,53,65,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
27,Midfielder,79,64,76,79,59,68,77,12,15,91,36,0,3,2,0,2,0,0,0,0,0,0,37,6,32,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,Defender,79,78,79,87,54,69,80,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,109,23,6,1,2,13,4,0,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0
32,Goalkeeper,21,29,21,24,13,42,13,71,76,1,16,19,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,Midfielder,69,67,70,68,65,63,70,9,12,32,9,22,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,Defender,61,56,53,72,39,45,76,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,9,0,0,2,5,0,3,0,0,36,1,0,0,0,0,0,0,0,0,0,1,0
28,Goalkeeper,36,32,32,25,16,40,10,71,84,0,1,33,0,0,0,0,0,0,0,0,5,0,13,4,30,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0
31,Forward,58,42,69,32,74,58,36,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,Midfielder,91,79,90,43,81,92,25,1,1,103,31,4,4,8,0,6,0,11,0,0,0,0,100,22,2,2,15,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,Defender,79,63,72,69,67,43,72,12,11,19,14,17,0,1,2,3,0,1,0,0,33,0,57,24,9,1,2,6,7,0,1,0,0,41,1,0,0,0,0,0,0,0,0,1,0,0
24,Goalkeeper,24,33,19,18,12,45,13,67,71,6,1,19,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,Goalkeeper,42,45,22,22,13,51,11,69,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,Midfielder,74,72,70,68,55,73,65,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,Midfielder,83,73,79,78,72,76,69,14,7,70,29,3,3,1,0,8,0,9,0,0,0,0,43,14,2,1,3,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,Defender,68,68,66,86,29,46,85,4,4,89,33,0,3,0,11,10,0,0,0,0,48,0,94,32,5,0,0,12,6,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0
32,Goalkeeper,29,28,21,20,10,32,12,65,74,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
34,Midfielder,72,70,71,72,60,68,60,9,8,18,9,9,0,0,0,5,0,3,0,0,0,0,31,12,23,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,Defender,65,58,65,67,34,42,69,9,12,8,4,25,0,0,1,2,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,Goalkeeper,27,21,17,15,9,48,7,56,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,Defender,65,59,61,74,42,36,75,6,7,0,0,23,0,0,0,0,0,0,0,0,0,0,30,10,23,0,0,4,2,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0
19,Midfielder,55,55,48,48,28,46,43,12,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,Defender,72,68,71,70,42,40,70,14,7,31,11,14,0,1,4,3,0,2,0,0,16,0,7,3,34,0,0,1,4,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0
23,Defender,41,38,42,62,28,38,65,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,Midfielder,77,75,75,59,65,73,39,14,9,56,18,18,2,4,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,Midfielder,70,65,65,44,64,57,50,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,Midfielder,70,67,69,65,62,65,43,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,Forward,51,46,60,22,56,53,20,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,Forward,58,49,63,32,63,51,25,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,Defender,60,55,60,50,60,47,59,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,Midfielder,70,70,65,65,51,66,55,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,Defender,73,69,74,73,63,64,74,10,8,35,11,23,0,1,2,1,0,3,0,0,14,0,38,10,23,0,1,5,2,0,3,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0
20,Defender,55,49,62,57,14,14,66,7,13,1,2,17,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,Midfielder,72,66,73,75,71,64,75,9,11,73,25,9,1,5,0,1,0,1,0,0,0,0,42,13,24,1,1,0,3,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,Forward,61,45,71,29,75,58,25,11,14,42,2,32,4,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,Defender,63,58,61,66,35,55,69,7,9,17,8,10,0,0,2,3,0,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Defender,68,53,69,59,67,68,67,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,56,21,10,0,1,6,2,0,3,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0
33,Midfielder,75,75,69,76,59,70,68,8,8,46,21,0,1,2,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,Midfielder,63,62,62,70,62,64,62,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,Defender,56,51,56,62,32,49,58,11,9,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,Goalkeeper,36,36,23,22,13,31,13,66,74,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,27,0,0,2,2,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0
28,Defender,74,64,80,76,42,61,71,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,Midfielder,65,58,66,42,67,64,23,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,Forward,60,39,54,24,76,56,24,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,Defender,68,66,67,82,21,56,78,14,7,96,29,2,2,1,11,6,0,2,0,0,31,0,61,22,4,0,0,8,2,0,3,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0
21,Midfielder,83,76,85,67,86,83,60,6,8,179,35,2,18,7,0,4,0,13,0,0,0,0,131,28,6,10,9,0,7,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,Midfielder,79,71,66,71,44,66,66,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,Midfielder,66,59,77,23,65,60,21,11,10,51,9,29,1,3,0,2,0,7,0,0,0,0,16,1,17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Defender,63,61,67,60,45,55,59,7,12,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,Midfielder,69,63,72,11,70,56,21,9,16,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,Goalkeeper,18,13,21,13,12,25,12,62,73,11,9,17,0,0,0,1,0,0,0,0,15,0,13,11,21,0,0,1,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0
23,Midfielder,84,79,85,62,77,81,40,14,7,50,12,25,1,3,0,1,0,10,0,0,0,0,88,26,10,4,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,Forward,62,48,65,32,69,53,35,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,Defender,47,44,51,69,29,21,68,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,Midfielder,69,62,65,68,40,57,64,6,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,Forward,70,66,74,25,74,76,11,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,Defender,75,73,74,74,67,70,75,10,6,15,3,9,0,1,0,1,0,2,0,0,6,0,41,20,7,0,1,4,4,0,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0
27,Defender,69,64,68,64,65,61,70,14,7,50,21,7,0,1,6,6,0,7,0,0,36,0,47,15,15,0,0,6,1,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0
23,Midfielder,80,74,78,58,75,73,40,6,10,55,19,18,1,1,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,Goalkeeper,29,41,22,12,9,42,9,69,83,2,3,33,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,Forward,62,52,73,37,77,56,24,10,16,11,2,3,1,0,0,0,0,2,0,0,0,0,64,18,3,5,1,0,3,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,Midfielder,70,65,65,68,40,64,66,11,16,40,18,10,0,1,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,Defender,62,66,67,75,59,54,71,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,Goalkeeper,27,24,20,18,15,37,13,58,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,Midfielder,75,72,75,46,67,75,46,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,Midfielder,65,60,70,49,62,59,42,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,Defender,59,35,57,67,28,33,62,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33,Goalkeeper,32,31,22,22,7,37,10,80,73,33,14,14,0,0,3,1,0,0,1,0,22,0,38,21,2,0,0,5,1,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0
24,Defender,71,57,69,74,52,38,76,10,11,81,34,0,2,0,8,8,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,Defender,70,66,70,70,55,55,71,13,11,59,24,9,0,1,6,2,0,2,0,0,29,2,64,24,4,2,0,6,3,0,1,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0
28,Forward,67,52,83,40,88,74,28,13,11,179,35,1,20,7,0,10,0,8,0,1,0,0,125,27,2,12,6,0,8,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,Midfielder,82,78,74,79,67,71,63,10,9,74,32,1,1,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Forward,71,61,75,31,60,65,19,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,Forward,64,54,71,20,77,58,11,12,14,135,35,2,13,2,0,7,0,5,0,0,0,0,49,11,27,2,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,Forward,72,55,79,25,70,68,11,7,14,67,12,11,6,3,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,Defender,79,70,76,88,48,52,87,8,15,126,30,1,3,1,16,11,0,0,0,0,22,0,145,31,1,1,1,20,7,0,2,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
22,Defender,65,67,57,67,41,39,74,7,12,-3,0,4,0,0,0,0,0,0,0,0,9,0,3,1,2,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
24,Midfielder,78,74,78,42,68,68,53,12,8,84,36,0,1,4,0,5,0,6,0,0,0,0,91,35,3,3,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,Defender,78,69,76,82,43,51,79,12,7,66,23,5,2,0,6,2,1,2,0,0,31,0,56,33,0,2,0,6,10,1,2,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0
35,Goalkeeper,28,23,23,16,11,53,14,84,80,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,14,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
27,Goalkeeper,34,32,19,22,11,36,16,71,77,0,2,34,0,0,0,0,1,0,0,0,3,0,28,23,13,0,0,3,1,0,0,0,0,43,2,0,0,0,0,0,0,0,0,0,1,0
28,Forward,82,69,87,36,78,84,24,8,8,108,20,14,8,6,0,2,0,13,0,0,0,0,100,28,3,4,9,0,3,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,Defender,73,57,67,78,59,63,70,9,10,60,25,4,1,0,7,6,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,Forward,76,62,76,24,82,74,33,7,14,87,19,12,9,0,0,3,1,9,0,0,0,0,96,22,11,7,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,Forward,66,59,67,72,39,47,72,9,9,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Defender,67,59,69,70,65,55,63,7,14,28,21,3,0,2,2,4,0,1,0,0,45,0,20,16,14,1,1,0,4,0,2,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0
30,Midfielder,85,82,90,37,77,87,29,15,12,116,31,2,6,9,0,5,0,9,0,0,0,0,137,29,1,9,12,0,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,Goalkeeper,34,12,23,15,10,32,16,65,63,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Goalkeeper,26,25,22,25,12,20,19,57,68,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,Forward,75,59,75,28,80,71,30,13,15,92,14,24,7,3,0,0,0,9,0,0,0,0,51,7,16,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,Midfielder,66,61,71,43,66,64,19,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,Defender,76,70,77,76,76,69,75,16,7,113,26,4,2,5,12,7,0,3,0,0,26,0,164,36,1,4,3,18,3,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0
25,Defender,75,66,76,59,70,65,66,8,9,0,4,28,0,0,0,0,0,6,0,0,18,0,32,16,5,0,1,4,4,0,5,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0
17,Midfielder,59,58,69,28,51,61,19,11,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Midfielder,61,35,66,34,66,54,23,12,11,20,5,9,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,Defender,52,48,60,71,32,53,76,9,11,16,8,14,0,0,2,3,0,4,0,0,18,1,64,23,7,2,1,4,7,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0
19,Forward,71,58,76,22,66,63,24,15,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,Defender,58,42,63,54,51,48,55,10,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,Midfielder,75,69,74,65,75,69,57,11,10,35,7,27,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Midfielder,73,69,76,80,46,69,68,11,7,44,21,6,2,0,0,13,0,5,0,0,0,0,55,30,1,0,2,0,12,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,Goalkeeper,39,37,24,10,6,30,7,60,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Defender,75,70,59,76,26,65,78,15,15,72,30,3,0,0,8,7,0,2,0,0,40,0,87,32,1,2,0,8,4,0,2,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0
22,Defender,55,53,53,62,49,40,55,13,9,14,6,19,0,1,0,1,0,1,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
24,Defender,55,50,50,63,32,47,62,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Forward,64,61,76,26,66,73,20,13,8,20,2,11,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,Defender,65,63,63,66,48,43,68,11,13,62,14,21,1,0,7,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,Forward,55,44,59,14,57,54,18,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,Midfielder,78,71,83,32,77,78,28,15,5,65,14,12,4,3,0,1,0,7,0,0,0,0,96,23,7,4,9,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,Defender,72,64,77,71,73,62,70,11,10,21,19,13,0,0,3,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,Midfielder,81,74,88,36,85,82,30,10,4,222,28,9,28,9,0,6,0,13,0,1,0,0,73,6,29,5,5,0,6,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,Midfielder,66,56,67,21,67,60,28,15,15,30,11,3,0,2,0,1,0,8,0,0,0,0,48,7,19,3,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Midfielder,59,50,55,55,48,29,59,11,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,Defender,76,74,78,82,66,56,78,6,14,63,24,9,1,2,3,2,0,7,0,0,36,0,49,21,4,0,0,5,1,0,3,0,0,32,1,0,0,0,0,0,0,1,0,0,0,0
28,Midfielder,81,77,85,31,73,84,40,11,16,90,30,3,3,6,0,4,0,19,0,1,0,0,130,27,11,7,12,0,2,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,Forward,64,38,76,20,78,47,20,9,8,131,37,1,10,3,0,3,0,12,0,0,0,0,81,15,11,8,2,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,Forward,62,53,71,35,78,34,12,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,11,3,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,Midfielder,63,58,77,40,73,69,45,15,9,20,4,15,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Defender,46,32,55,54,33,32,54,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,Midfielder,61,58,72,24,62,56,26,7,12,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,Midfielder,71,66,72,60,47,62,53,11,11,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
